,especie,chroma_stft,chroma_cqt,chroma_cens,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc,melspectrogram,onset_detect,rmse,zero_crossing_rate,freqmin,freqmax,duration
735,11_Hypocnemoides_melanopogon,0.4278507333517906,0.6023318840960404,0.2790679523813218,4213.45262286952,3725.716768838769,6935.547716864224,-12.546652807812974,0.03040648971229705,27.875,0.017463715746998787,0.12759294181034486,783.2167969999998,4979.020996,0.6632309999999997
736,11_Hypocnemoides_melanopogon,0.43874947932204295,0.5481813798080775,0.26981232815470585,4519.169388751648,3675.058577302044,7288.9892578125,-13.3490938329513,0.03980684662462264,20.666666666666668,0.01977694034576416,0.13843994140625,1398.60144,5258.741211,0.4537890000000005
737,11_Hypocnemoides_melanopogon,0.3742109867421791,0.4856173290560099,0.2504520867554053,4647.010166646288,4073.4483501941554,7783.1391433189665,-15.73244376036887,0.016712772413816072,13.5,0.01190269086509943,0.11383688038793105,1734.265625,5930.069824,0.32980500000000035
738,11_Hypocnemoides_melanopogon,0.37544024778891577,0.44543276903440254,0.24128006176052336,4571.552725144515,4127.586208808739,8101.704545454545,-16.860809442569572,0.012286745595247006,17.833333333333332,0.009959466755390169,0.11890388257575756,1174.825195,5818.182129,0.3805450000000015
739,11_Hypocnemoides_melanopogon,0.2543844372099793,0.4665165443200821,0.252500571293766,4443.645491078553,3937.255359261018,7470.426432291668,-17.40903364898637,0.02593604793314477,12.8,0.015322242863476275,0.12031611689814815,1622.377686,6209.790039,0.3044349999999998
740,11_Hypocnemoides_melanopogon,0.3751452021612281,0.4153882850996502,0.2341051589957581,4791.214256210257,4580.2151886661895,8810.505814985796,-16.72367436432968,0.004235489603381049,17.5,0.006201729644089936,0.10066361860795454,1062.937012,5482.517578,0.5073929999999987
741,11_Hypocnemoides_melanopogon,0.3931047474402085,0.4748716160457148,0.258253090064773,4704.874220986701,4207.631737256177,8206.34765625,-17.640689731006585,0.006244180530345079,21.142857142857142,0.007370311301201581,0.12846779336734693,1174.825195,6153.846191,0.5581320000000005
742,11_Hypocnemoides_melanopogon,0.3930133962555313,0.5365668705371874,0.25053537658401204,4658.947644474771,4301.896019505801,7938.57421875,-17.02868070721983,0.006844824494874675,17.666666666666668,0.0075042275711894035,0.11709449404761905,951.04895,5706.293457,0.4820229999999981
743,11_Hypocnemoides_melanopogon,0.33439934326689386,0.5071795463099276,0.23675494365111224,5075.697436713437,4329.420840179851,8992.67578125,-17.997358240379967,0.006207346237538661,20.375,0.006981600075960159,0.13935779389880953,1566.433594,6209.790039,0.4820220000000006
744,11_Hypocnemoides_melanopogon,0.3511270638999741,0.5126261680999037,0.26023858987790244,4259.452842652233,3552.9484595920208,6334.161698190788,-17.06864352194303,0.011605259298173834,23.2,0.011017351411283016,0.13025973135964913,1118.8811039999996,6377.622559,0.6596099999999971
745,11_Hypocnemoides_melanopogon,0.4071623191543872,0.5397611927574167,0.26967437271599604,4202.085477435472,3459.5266501461133,6382.912445068359,-16.048884142076606,0.013159054750446115,26.11111111111111,0.011604074388742449,0.1293792724609375,1062.937012,5930.069824,0.7357180000000021
746,11_Hypocnemoides_melanopogon,0.31009547027718776,0.5033099554032424,0.25566252238593096,3877.471732577905,3148.012165459903,5131.809220224057,-15.588428115537909,0.014617670415990531,25.0,0.0132529865950346,0.12599498820754718,1454.545532,5762.237305,0.6088710000000006
747,11_Hypocnemoides_melanopogon,0.3628347471786592,0.7069712126236909,0.2852604268870184,4805.693548811464,3692.857355875636,7267.9282740542785,-6.7870328074668,0.08002007011158749,108.93103448275862,0.03411876782774925,0.18668405633223684,2125.874023,4923.0771479999985,2.645334
748,11_Hypocnemoides_melanopogon,0.3993507268824836,0.7157494842771385,0.28381525384741674,4905.7037001597355,3677.7025334521504,7554.600273058252,-6.7925472381565255,0.0957444679763346,183.41935483870967,0.03627524152398109,0.19713288834951456,1902.0979,5706.293457,3.5789810000000006
749,11_Hypocnemoides_melanopogon,0.3628749444309228,0.6572023291823738,0.28084409132369803,4550.962002817452,3299.411169094443,6685.578918457031,-7.047888216239022,0.2125575537859456,112.33333333333331,0.05651023983955384,0.17728751046316965,1846.153809,5426.573242,2.593464000000001
750,11_Hypocnemoides_melanopogon,0.3432466734932583,0.6454706278268006,0.28072747317818497,4495.382791386754,3100.7818854661627,6222.472841877583,-7.4061071321981204,0.3378636726690281,113.36111111111113,0.07095027714967728,0.1804118511105372,1659.673519,5538.461914,2.8009410000000017
751,11_Hypocnemoides_melanopogon,0.36386674319869866,0.6646488032108777,0.2813516763877973,4729.1727044318795,3443.3127377882342,7099.609557194496,-7.791765127307047,0.13067700077746638,126.93548387096772,0.0446297712624073,0.18711739155783585,1566.433594,5538.461914,3.1061330000000003
752,11_Hypocnemoides_melanopogon,0.3592348418156112,0.6203819914090536,0.2820751463448304,4506.791829590976,3289.2282412565637,6478.272637795276,-7.715248005547579,0.2577522831355919,125.58333333333331,0.05888821929693223,0.17696350578248032,1510.489502,5314.685547,2.9433310000000006
753,11_Hypocnemoides_melanopogon,0.3287020949668976,0.6009958904055929,0.2790856942589953,4438.379038634315,3226.831601310621,6249.212278802711,-8.526990228811954,0.29660218079241835,116.88888888888887,0.0634905993938446,0.17173184927208834,1454.545532,4923.0771479999985,2.8907710000000013
754,11_Hypocnemoides_melanopogon,0.3659996612857941,0.6261095322887094,0.27860205232694873,4434.3182519757065,3189.9992506570197,6237.158203125,-7.770500925602446,0.33042653532745864,116.44,0.06566999852657318,0.17164381377551022,1118.8811039999996,5146.853027,2.838211999999998
755,11_Hypocnemoides_melanopogon,0.3308513075333479,0.5786054795543386,0.2770185398147385,4313.309056650371,3061.9216609139185,5836.306805677818,-8.273735430938181,0.4240185501056225,107.91666666666669,0.07646727561950684,0.16453702684859156,1230.7692869999996,5258.741211,2.4702959999999976
756,11_Hypocnemoides_melanopogon,0.32543484832245617,0.6082806407094077,0.27974539104307256,4518.532943903387,3159.7549516352124,6261.128373579545,-10.062829554280883,0.19467279854014452,121.1818181818182,0.052235063165426254,0.1741409632034632,1734.265625,5482.517578,2.6762869999999994
757,11_Hypocnemoides_melanopogon,0.3244143417823756,0.6055262075503259,0.2808383839362119,4541.276373056885,3205.4730777204963,6331.470630787037,-10.24016273950883,0.2031088082306472,115.86206896551724,0.05238980427384377,0.1776539994855967,1286.713257,5482.517578,2.819659999999999
758,11_Hypocnemoides_melanopogon,0.3173681731411673,0.62615707247459,0.2777379951319187,4366.775874984412,3784.415268728788,6835.806317396568,-4.0813763397495535,0.8856544102387728,134.27906976744185,0.10167717188596724,0.14977855413732394,1790.2097170000004,5090.90918,3.2959060000000004
759,11_Hypocnemoides_melanopogon,0.3213446690358166,0.6346192162687945,0.27978994933022866,4514.068156181845,4070.544711644811,7655.854532541322,-4.7002247524415495,0.4607584723628236,121.86206896551724,0.07517964392900467,0.1510584807592975,1446.032322,5146.853027,2.807624000000001
760,11_Hypocnemoides_melanopogon,0.31478781147611284,0.6337823464268187,0.2777912152721765,4530.8485062650425,4086.8149084798088,7721.44775390625,-5.714755954939013,0.4940292223738314,112.76,0.07630208134651184,0.14996230811403508,1398.60144,5538.461914,2.644863000000001
761,11_Hypocnemoides_melanopogon,0.3149858719955946,0.6273555875987588,0.2772069418531661,4494.231277847056,3988.4901681373826,7395.401331890061,-5.306458310685956,0.5631974071926872,123.8125,0.08308567106723785,0.15279869477911648,1427.495449,5090.90918,2.889004
762,11_Hypocnemoides_melanopogon,0.3676825616447646,0.5456060734407766,0.2643857125591721,3525.818515887255,3804.565382305952,5780.7368837553895,-1.96024761769466,1.974006338382512,115.15625,0.1057230830192566,0.10798171470905173,1678.321777,5202.7973630000015,2.6855529999999987
763,12_Myrmotherula_ambigua,0.4194150612960365,0.6384486646804844,0.2748733344907681,5267.901274247144,4353.819144397922,8347.90577135588,-9.02525755099312,0.017710141810055053,294.6734693877551,0.012943777255713941,0.16516996684827304,1678.321777,2909.091064,7.049177
764,12_Myrmotherula_ambigua,0.4044330744563929,0.6032804667350107,0.2695783462531233,5002.5647712144155,4482.015159374958,8581.276690327924,-8.597597957069766,0.02381249143926557,264.3157894736842,0.01474764011800289,0.13592428873400367,1566.433594,2965.034912,6.344259000000001
765,12_Myrmotherula_ambigua,0.36699896902265816,0.6122764477990351,0.2720096068067415,5262.039092028755,4459.1042502831515,8942.579258779992,-9.397569989555894,0.013128792947204669,317.46478873239437,0.011666326783597471,0.16305419166021673,1510.489502,3076.923096,7.489750999999997
766,12_Myrmotherula_ambigua,0.4114376035581186,0.6142454492286695,0.2711432704605549,5318.860952921138,4407.143714545866,8614.520146618152,-8.945648147971099,0.01403082302949235,190.8809523809524,0.012318224646151066,0.17240876498287672,1790.2097170000004,3132.867188,4.2295060000000015
767,12_Myrmotherula_ambigua,0.3689328613402051,0.6212836993050659,0.2738709891692433,5179.776468770893,4534.852908411377,9097.208227945348,-9.264220207638363,0.012397316144890787,332.9117647058824,0.011121836490929128,0.15322206528933435,1846.153809,2965.034912,7.665980000000005
768,12_Myrmotherula_ambigua,0.39215404018106137,0.6082771164428039,0.2726787496503979,5344.2823348833235,4401.9837394450105,8692.814495333989,-9.774642961204972,0.012247085091212657,233.452380952381,0.01169554144144058,0.17869846666257366,1678.321777,2909.091064,5.903685000000008
769,12_Myrmotherula_ambigua,0.326890073280462,0.6292625242039634,0.2739429237224941,5130.564059077951,4125.74530848985,7759.716318948817,-8.245749787091142,0.021582657131605086,291.55384615384617,0.01630478724837303,0.17777101600734094,1221.001244,3524.475586,7.107108
770,12_Myrmotherula_ambigua,0.3284397871219041,0.6433769865700768,0.27529755199199585,5409.641128460857,3875.425719174293,7512.505572261847,-9.61843016500657,0.017835270966741083,234.0444444444444,0.01695861667394638,0.20237605022969046,1454.545532,2965.034912,6.002071000000001
771,12_Myrmotherula_ambigua,0.3196696471664386,0.6101118383754235,0.2741018241410215,5370.624308609767,3976.664967234133,7644.098634949398,-9.312267588510217,0.018570459108447242,210.98412698412704,0.016737841069698334,0.1967249897428884,1566.433594,3132.8671870000007,5.298704000000002
772,12_Myrmotherula_ambigua,0.3250505091986322,0.6287003927308733,0.2725216822170488,5273.147852512712,4080.1083549391656,7820.7870812724805,-8.524500979266294,0.019835237636336368,205.81666666666663,0.016354495659470558,0.19005732913669066,1622.377686,3020.979004,4.829792000000005
773,12_Myrmotherula_ambigua,0.3209886117004923,0.6201123795958676,0.2739065454625683,5272.191859124212,4036.5323276158174,7824.707718970071,-8.740279173968263,0.019848377511901643,316.8382352941176,0.016890646889805794,0.18825114314358374,1454.545532,2909.091064,7.408807000000002
774,12_Myrmotherula_ambigua,0.40402455356699024,0.6372425380574396,0.2732047376538184,6102.04147271107,5252.107688407121,12657.280246460637,-15.30345322423308,0.0016253367934915318,280.81944444444446,0.003731886623427272,0.18598479943600368,2125.874023,3412.587402,6.298721
775,12_Myrmotherula_ambigua,0.4101394923673409,0.6364373901399398,0.2744592816495982,6288.703228975052,5386.589778593898,13047.194260817307,-15.788203316996976,0.0012916556979902937,310.6212121212121,0.0033490227069705725,0.1839662848312402,1846.153809,3524.475586,7.38627
776,12_Myrmotherula_ambigua,0.4287658634395989,0.6546609404659482,0.27810253202849866,6208.119237947538,5355.163347125658,12937.518901209678,-15.513454737211205,0.0011725264910691364,228.57894736842098,0.003249619388952852,0.1802230342741936,1958.04187,3300.699219,5.392429999999997
777,12_Myrmotherula_ambigua,0.4487174512469157,0.6536573498400219,0.2764001697452565,6149.063516273172,5314.489574403186,12827.341267213984,-15.551634062574825,0.0012827305131003874,282.5,0.0032898616045713425,0.18603239759887005,1846.153809,3580.419434000001,6.1627769999999975
778,12_Myrmotherula_ambigua,0.44696744893844936,0.64235742648957,0.2753692648972531,6552.944386484958,5021.193761320405,13202.849133081014,-12.472058140628542,0.0031529087934236352,316.83870967741933,0.005901286378502846,0.2295617136354337,1510.489502,3188.811279,7.085711000000001
779,12_Myrmotherula_ambigua,0.3208840483552561,0.6537165906467379,0.27931962186764897,4592.893345028474,3243.77135412233,7009.937905365567,-11.435167600818026,0.020605184860582253,152.95555555555555,0.018234780058264732,0.1836751302083333,1336.075766,3804.195801,3.6811630000000006
780,12_Myrmotherula_ambigua,0.3998699345286705,0.6514229171113234,0.27806214777978705,5148.084691644432,4218.905540532799,9523.14241486068,-12.678055310853518,0.0028559346902200912,164.63333333333333,0.005882151424884796,0.18528837316176472,2181.818359,2909.091064,3.73845
781,12_Myrmotherula_ambigua,0.4425574627056666,0.7278892163616536,0.2832363485694705,5145.192636259938,4018.596362364447,8134.263042021079,-13.045624156552966,0.002630300282335862,166.2962962962963,0.006058263126760721,0.19140047152366865,1902.0979,2909.091064,3.919342
782,12_Myrmotherula_ambigua,0.3851911912951689,0.7172200592731741,0.28257447144273995,5049.349632785883,4192.241566562261,8325.882987857973,-13.628370308852489,0.0022558643342303303,150.31428571428572,0.005435560364276171,0.1798069248258514,2125.874023,2909.091064,3.73845
783,12_Myrmotherula_ambigua,0.4219717836543311,0.7146556840163671,0.2827606166262076,4993.3874223846005,4172.232327113748,8532.393704927885,-13.182791387192626,0.0027218786166738835,154.09302325581396,0.005923805758357048,0.17536182892628205,1902.0979,3300.699219,3.6178540000000012
784,12_Myrmotherula_ambigua,0.3942271849897702,0.7068343639205911,0.28248709689441026,5140.173668926298,4161.839263865536,8833.63560267857,-13.731327751802073,0.0022230297134677524,166.19230769230768,0.005516755860298872,0.18480092930029154,1790.2097170000004,2909.091064,3.979639999999996
785,12_Myrmotherula_ambigua,0.3012748246281285,0.6688723660280065,0.27726532881354843,4927.882232292643,3699.0621334207613,7526.143916960686,-12.536798201119776,0.007228385608539994,176.0,0.01062087994068861,0.18455062373991926,1846.153809,3244.755371,4.309612
786,12_Myrmotherula_ambigua,0.29511184689572084,0.6919659458927777,0.2809865843387822,5208.979532924833,3743.475718819065,7793.749135785398,-13.563620017210571,0.004566905441552029,174.0,0.009249160066246986,0.19878952341445427,2125.874023,3356.643555,3.925314
787,12_Myrmotherula_ambigua,0.337390098202715,0.6820384017520961,0.2804391968203277,5024.516166790349,3673.368599901652,7667.009992230663,-13.028793288417585,0.005967259138466679,178.171875,0.009948734194040298,0.19089503841505528,2013.986084,3356.643555,4.199811999999998
788,12_Myrmotherula_ambigua,0.3107876967348789,0.6002054705794747,0.2741351400145355,4654.5549745636345,3555.4100196295385,7079.224664392606,-11.769393948107677,0.03785937175761154,240.56862745098042,0.017773855477571487,0.16888440015090544,2069.9301760000008,3020.979004,5.769125
789,12_Myrmotherula_ambigua,0.28303267034620144,0.6731003905662538,0.2813939473436517,5152.06121904353,3536.334285406643,7636.723345588235,-12.575277701118797,0.010241519586993559,284.0,0.013733483850955965,0.19695460215336136,1846.153809,2909.091064,6.904035
