especie,chroma_stft,chroma_cqt,chroma_cens,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc,melspectrogram,feature.tonnetz,onset_detect,rmse,zero_crossing_rate,spectral_flatness,pitch,freqmin,freqmax,duration
13_Myrmotherula_axillaris,0.3816287263099363,0.5423895146204294,0.2583268977554398,4738.427633453131,3621.345429262427,7134.980044157609,-7.064682337648886,0.033237550841364184,-0.00437389083574166,29.777777777777782,0.020392715930938717,0.16543534873188406,0.008726686239242555,0.06000000000000005,1846.153809,6769.230956999999,0.796875
13_Myrmotherula_axillaris,0.32674727417005894,0.5963679141060608,0.2801234190961382,6132.395085273985,4270.182487823683,10014.577849014946,-14.667075198784392,0.01552564216405179,-0.001378352889942456,45.9,0.015436483547091484,0.2534073539402174,0.03251887485384941,0.07000000000000006,1454.545532,7216.783203,1.062501000000001
13_Myrmotherula_axillaris,0.3839204516054115,0.6810071992780359,0.284716931142568,6498.08493483214,4653.004046163347,11721.240234375,-14.962267816903058,0.011668472589826869,-0.0026666986205502114,35.166666666666664,0.01168507244437933,0.30766672327898553,0.047805488109588616,-0.06,2125.874023,6545.45459,0.796875
13_Myrmotherula_axillaris,0.5194800675913824,0.633730499307444,0.27724180619655225,6546.326079138114,4736.684958819836,12002.48889048165,-14.015662765896346,0.005737951042023371,0.002447631879776767,51.91666666666666,0.008205145597457886,0.26790513904816515,0.0611492395401001,0.05000000000000005,2181.818359,6657.342285,1.2617190000000065
13_Myrmotherula_axillaris,0.4865880745452906,0.6445500561515585,0.2788449260050462,6458.8426887214855,4789.238755761382,12255.647597202034,-14.163130988602257,0.00469339688597194,0.008553508750434619,35.22222222222222,0.007766632828861475,0.2777468659156977,0.06283818185329437,-0.19,2069.9301760000003,6545.45459,0.9960949999999968
13_Myrmotherula_axillaris,0.4390477569353737,0.6809739549206549,0.2812461160576611,6229.058739303958,4712.125979167887,11851.875,-13.853976845537458,0.00519789853539246,0.004738159891551318,34.75,0.008262989111244678,0.2708138020833333,0.05452711880207062,-0.06,1398.6014400000001,6713.287109000001,0.8632820000000052
13_Myrmotherula_axillaris,0.4882055631640813,0.5999355492084193,0.2761501744952821,6997.700761740119,4956.530184867037,12619.711392597088,-14.191368980987804,0.009308809747156751,0.011062653677922371,51.9,0.009789451025426388,0.2900343219053398,0.062141817063093185,-0.23,2461.5385739999997,6713.287109000001,1.1953139999999962
13_Myrmotherula_axillaris,0.3719465583038232,0.5600555418249021,0.2731079254482757,6035.462327530595,4043.8640759999953,10206.426205842392,-15.47322965946918,0.03181710720840585,-0.003961109771442527,34.125,0.019350757822394368,0.26564622961956524,0.04010455310344696,-0.5,2237.762207,6489.510742,0.7968759999999975
13_Myrmotherula_axillaris,0.4125160612664653,0.6675101969883471,0.28202615720142443,6070.874196619627,4334.763952341976,10483.8134765625,-15.002543110337362,0.006765524938468337,0.0018266589779890288,49.85714285714285,0.00843086186796427,0.25802176339285715,0.05449061095714569,-0.24,2069.9301760000003,6881.118651999999,1.128906999999998
13_Myrmotherula_axillaris,0.393311585031793,0.6138924372129029,0.28093659082188605,5907.851006387494,4089.887275352777,9801.352326766304,-15.297374619237365,0.007634195220721819,-0.003089924180985805,48.33333333333334,0.009527144022285938,0.24087657099184784,0.04956208541989327,0.06000000000000005,1566.4335939999999,7104.89502,1.0625009999999977
13_Myrmotherula_axillaris,0.4564086412279667,0.6502446724277241,0.2827404908500723,5350.29545928998,4095.690247707994,9176.649936409884,-15.2540547315033,0.008671946868394254,-0.003236790885158161,36.91666666666666,0.00955814216285944,0.1875965207122093,0.052309341728687286,-0.14999999999999994,1678.3217769999999,6881.118651999999,0.9960949999999968
13_Myrmotherula_axillaris,0.44752718459653296,0.615268956843035,0.28103841216281394,5459.254475905649,4081.5490122503534,9287.32058502907,-14.284471872874715,0.008816139267222505,-0.00019811051982586534,39.5,0.009880068711936474,0.19410882994186046,0.052774738520383835,-0.15999999999999998,1622.377686,7104.89502,0.9960950000000252
13_Myrmotherula_axillaris,0.3845834680765442,0.6881640815363929,0.2822164633224521,4464.413110128342,3383.7820447161866,6489.8681640625,-13.203355386172573,0.0073317689847043266,-0.003132287230749637,32.4,0.01044604554772377,0.1685519748263889,0.012762446887791157,-0.18,1174.825195,7104.89502,0.8252049999999995
13_Myrmotherula_axillaris,0.37832647102479305,0.620314502606443,0.2794969470938192,4175.865672985443,3759.38241304459,7247.119140625,-14.121078510591529,0.026187015938534963,0.0044038471525084544,28.75,0.014695173129439354,0.12117513020833333,0.02152596227824688,-0.35,1566.4335939999999,6041.958008,0.6251549999999995
13_Myrmotherula_axillaris,0.38440769655846696,0.5953558261364215,0.2703173273161801,4365.963210463758,3524.786355983149,7090.576171875,-14.659326665599108,0.03645891658523755,-0.0005243519542920443,30.555555555555557,0.017240308225154877,0.1449652777777778,0.022003211081027985,-0.41,1118.8811039999998,6433.566406,0.7251799999999982
13_Myrmotherula_axillaris,0.3989504150368763,0.5864928681250425,0.2763265981844734,4583.519252268371,3565.3516101987225,7456.868489583332,-13.710523498288591,0.02958398250666942,0.0020660318227278237,24.777777777777782,0.0157441608607769,0.1486273871527778,0.02692982740700245,0.18000000000000005,1006.993042,6321.678223,0.6251560000000005
13_Myrmotherula_axillaris,0.4077771841079324,0.5688475130092399,0.27967289189987554,3794.426370456437,3335.3946779487605,5862.808450838415,-13.360637984911685,0.0438566710635914,-0.004533622967239936,20.5,0.020101964473724362,0.12278487042682927,0.016547705978155136,0.06000000000000005,1342.657349,6153.846191,0.4751179999999984
13_Myrmotherula_axillaris,0.4048013814662428,0.6352057834207291,0.27334773450966754,5686.224513665788,4355.244730405139,9552.750483247422,-14.908678650806436,0.0034013886291785578,-0.005305976265975421,40.888888888888886,0.0061666909605264655,0.1946329333118557,0.04387727752327919,-0.32,2237.762207,6825.174805,1.1205539999999994
13_Myrmotherula_axillaris,0.4347955997230049,0.6714587528184479,0.2816476789278045,5517.374701154438,4185.353980770411,9073.6611328125,-15.736630439965555,0.002525561707022228,0.007328512938518717,23.2,0.0057950764894485465,0.18986328125,0.040019575506448746,-0.5,1678.3217769999999,6545.45459,0.5783500000000004
13_Myrmotherula_axillaris,0.36960414386995055,0.6347602886914777,0.28151961760869976,5853.050656274685,4404.652025015719,10002.361739309208,-16.340900020217095,0.0027964945201501288,-0.013471288875826966,27.857142857142854,0.005884738173335791,0.19348787006578946,0.042563170194625854,-0.39,1734.265625,6769.230956999999,0.6506439999999998
13_Myrmotherula_axillaris,0.27698306079666946,0.6386483590764048,0.2815000673377571,5436.341919854094,4104.861069240378,8772.53230168269,-15.828055713238035,0.003180359916020629,-0.0003956606610401095,40.153846153846146,0.0066041238605976105,0.19001652644230768,0.022418472915887836,0.07000000000000006,2237.762207,6937.0625,1.048261
13_Myrmotherula_axillaris,0.2894551773939317,0.6559665910084119,0.2820359506603351,5862.415742543035,4046.663857908066,9276.0732421875,-16.570903041180557,0.0035601232583286533,-0.005592012818473846,14.4,0.007030947133898735,0.2177734375,0.03644578158855438,0.18000000000000005,2573.426514,6545.45459,0.5783500000000004
13_Myrmotherula_axillaris,0.3099465951474871,0.6784662386735288,0.2816894765073757,5762.681244749593,4326.51738981676,9675.273862092392,-15.702526515429867,0.002620982348722511,0.0061532306017868955,28.88888888888889,0.0056786108762025824,0.21015200407608692,0.043620508164167404,-0.04999999999999999,1622.377686,6825.174805,0.7952320000000022
13_Myrmotherula_axillaris,0.5078803487619954,0.7124520338790276,0.28129545050308924,5838.446333479843,4552.564626359478,10321.58203125,-14.060771952734914,0.0029850970635700753,0.0023565682387419037,28.6,0.006333275232464075,0.20137162642045456,0.06396100670099257,0.040000000000000036,1902.0979,6657.342285,0.7590850000000025
13_Myrmotherula_axillaris,0.411712534966808,0.6942588230100664,0.2825845231568662,5820.172587624056,4758.112607649313,10779.300631009615,-12.721712274709775,0.004039728023256785,0.004330943172596271,37.0,0.0068268952891230575,0.17792843549679488,0.04366213455796242,0.47,1846.153809,6489.510742,0.9036720000000004
13_Myrmotherula_axillaris,0.3224948717156619,0.5751775894099721,0.2676014251735538,5794.4482122350355,3900.2352163660084,9093.041015625,-17.57609812857801,0.01611451635720863,-0.007105984446956792,10.333333333333334,0.014794655144214632,0.19765625,0.03782206028699875,0.35,1622.377686,6993.007323999999,0.27908499999999936
13_Myrmotherula_axillaris,0.3069634630318712,0.6281443908949926,0.2802116892886635,5595.198531813508,3585.850523728877,7340.9765625,-16.83295952499867,0.008618119080779744,-9.831969638403311e-05,17.6,0.012800067663192749,0.21118861607142855,0.014337870292365553,-0.16999999999999998,2405.5942379999997,6825.174805,0.403124
13_Myrmotherula_axillaris,0.30042625575353193,0.6837222428953642,0.2808597066764357,6417.340201402027,5024.151018583524,12212.703929227939,-18.00294442061688,0.001374802233378164,-0.004877000131520898,26.555555555555557,0.004576074890792371,0.1907360600490196,0.060236930847167976,-0.48,2237.762207,6657.342285,0.589182000000001
13_Myrmotherula_axillaris,0.3767159557178928,0.5661650464591444,0.27415369023136016,5923.171273980572,3958.5677964163037,9434.733072916666,-17.30858533888236,0.020319076506730045,-0.00915286213590907,14.0,0.01593279466032982,0.2079173900462963,0.054266899824142456,-0.42,1454.545532,7048.951172,0.31009500000000045
13_Myrmotherula_axillaris,0.3312245591807015,0.5865667971636485,0.281065725670176,5755.8751519685975,4516.415629876145,10434.103573069853,-17.436443806116248,0.008992724896575634,-0.008081412815348256,20.25,0.009748601354658605,0.17998908547794118,0.04316369444131851,-0.45,1522.870517,6825.174805,0.3876189999999991
13_Myrmotherula_axillaris,0.2726517172433263,0.6770017986379637,0.2818317538331717,6242.041405635349,4732.753127184167,11344.6484375,-18.194890191874897,0.002211550335438813,0.0009187082184394024,25.5,0.005837821401655674,0.18940972222222224,0.04972420632839203,-0.48,2181.818359,6713.287109000001,0.5116579999999988
13_Myrmotherula_axillaris,0.270072302107698,0.5793876763795419,0.2758936728605012,5702.141953886218,3719.0303935079655,8645.5810546875,-17.149785359050124,0.021154055257488008,-0.008935246067272154,5.5,0.017300190404057503,0.19688831676136365,0.023387212306261063,0.42,1454.545532,6601.398438,0.2480760000000011
13_Myrmotherula_axillaris,0.3586182091494307,0.5324369503051318,0.26484923817293865,5493.798103370342,3708.319086505223,8043.119480298914,-15.646768767721648,0.02097731245838249,0.0047125860745401635,8.0,0.0171990767121315,0.18743631114130435,0.022387970238924026,-0.32,1454.545532,6825.174805,0.2635810000000003
13_Myrmotherula_axillaris,0.2937467303944112,0.6663439993195414,0.27913205118048023,6435.782743000223,4932.791747745884,12075.8203125,-17.497409441472474,0.000990151590072791,0.004218828323872573,22.75,0.003939421381801367,0.203544921875,0.06276825070381165,0.22,2237.762207,6545.45459,0.5736760000000007
13_Myrmotherula_axillaris,0.3570479783202821,0.5897888088611624,0.2592132854510614,5615.496638475698,3727.6876606158867,8636.772017045454,-15.858363933928109,0.021268395414342226,-0.0005956157354905947,9.0,0.016953008249402046,0.18559126420454544,0.019816763699054718,-0.020000000000000014,1286.713257,7160.838867,0.2480759999999993
13_Myrmotherula_axillaris,0.3374333724959008,0.4854906299320958,0.2515826851896348,5553.1105314031665,3696.653114941412,8172.28125,-17.595239925409448,0.019933908239782097,-0.014323442337499515,10.0,0.016693122684955597,0.19392578125,0.02276836894452572,0.39,1734.265625,7160.838867,0.2790859999999995
13_Myrmotherula_axillaris,0.3623646869501154,0.605407853234751,0.2790948629318859,6413.164243623018,4387.960641528206,10541.331129807691,-18.549932810727764,0.005786168811180467,0.00013262923583866177,35.285714285714285,0.00787032674998045,0.2243088942307692,0.06342671066522597,-0.24,2629.370605,6825.174805,0.7480479999999998
13_Myrmotherula_axillaris,0.3908274311181288,0.5653617143145814,0.2747711057613416,5659.693940239477,3927.860445065888,8768.798828125,-14.899031118395381,0.007198782061584468,0.007704741725414532,22.0,0.010132204741239548,0.19603949652777775,0.0246936846524477,-0.32,2741.258789,6769.230956999999,0.5203810000000004
13_Myrmotherula_axillaris,0.28269953033037504,0.6185700550279088,0.2748241089698828,6697.267350147965,5064.717305855098,12544.765625,-16.6964126565622,0.0010485929163118568,-0.0002314025189497238,25.125,0.003947391174733639,0.20498046875,0.056714154779911034,-0.36,2349.650391,6937.0625,0.5203810000000004
13_Myrmotherula_axillaris,0.2707703498789491,0.6526588933188023,0.27850359725841684,6427.932503797456,5036.045210995503,12401.529947916664,-17.164862309551104,0.0014672707743820664,-0.0021347869466339237,26.0,0.004615854471921921,0.18721969039351846,0.05553212016820908,0.06000000000000005,2125.874023,6321.678223,0.6179520000000025
13_Myrmotherula_axillaris,0.27064937212373835,0.6645361203226605,0.2803849736929067,6278.58144405336,5028.763206435653,12157.39315257353,-16.30940987536727,0.002156991611218835,0.006926451401572035,24.66666666666667,0.005341465584933758,0.1818225337009804,0.05309619009494782,-0.31,2349.650391,6545.45459,0.5854289999999978
13_Myrmotherula_axillaris,0.32031026051345857,0.6858593450370323,0.27636593298050344,6252.973973137773,4903.704801536617,11844.856770833336,-15.024236882364571,0.002263677924470891,0.003127826661577862,27.7,0.00547222001478076,0.17830403645833334,0.055233683437108994,0.030000000000000027,1902.0979,6321.678223,0.6179520000000025
13_Myrmotherula_axillaris,0.31651326173695804,0.6462299848701292,0.2687565895780971,5063.283219228871,3580.9810485543176,7552.1728515625,-9.824865605990345,0.03218939866218309,-0.0032232242403843103,7.0,0.02231018058955669,0.18155924479166666,0.014856595546007156,-0.34,1174.825195,6825.174805,0.20750700000000052
13_Myrmotherula_axillaris,0.30997886165523303,0.6468917072900932,0.27875244518418146,4708.847027279275,3467.301393973915,6843.5211181640625,-10.068658759781494,0.023667628665668017,-0.017243971799938116,8.0,0.019198637455701828,0.1602783203125,0.012079757638275623,-0.14999999999999994,895.104858,6265.734375,0.18566400000000005
13_Myrmotherula_axillaris,0.2822591993972445,0.6337652616680587,0.2755295687853785,4432.888160904467,3188.1408284938566,6314.013671875,-8.788343648636276,0.08855379055923085,0.0025883916176409343,7.333333333333332,0.03324408829212189,0.167724609375,0.008878183551132679,-0.22,1286.713257,6601.398438,0.20750699999999966
13_Myrmotherula_axillaris,0.316966862265402,0.5960640695859444,0.2687741938406483,4425.1496735731625,3198.721929613996,6465.34423828125,-9.188220429494596,0.0638507271818996,0.004951502898638791,5.5,0.027713751420378685,0.149749755859375,0.010317973792552948,-0.36,1174.825195,6377.622559,0.1856640000000009
13_Myrmotherula_axillaris,0.3286662780455156,0.5233568141810016,0.27221847692387563,4903.7973064102725,3193.671850240569,6748.2666015625,-9.841992005097326,0.07323527506833673,0.026842244472718692,9.333333333333334,0.03354707732796669,0.1781684027777778,0.011786114424467087,-0.32,1454.545532,7104.89502,0.20750699999999966
13_Myrmotherula_axillaris,0.3504054752744989,0.6050491751581041,0.2743630306414919,4808.4504781293845,3264.5732057221167,6663.1805419921875,-10.235185374749392,0.043022061514029736,0.015312077730890545,7.0,0.02550177089869976,0.162384033203125,0.01228353101760149,0.18000000000000005,1006.993042,6657.342285,0.17474299999999945
13_Myrmotherula_axillaris,0.3422021620982312,0.5000854206347404,0.26316542763127576,4817.937557474427,3235.29359737516,6552.719350961538,-9.958453370079553,0.03528841537701065,0.0029667226104185328,4.5,0.02444123476743698,0.16154597355769232,0.011054184287786484,-0.14999999999999994,1006.993042,6657.342285,0.14197900000000094
13_Myrmotherula_axillaris,0.2548527474658305,0.517130769756223,0.2589967694486337,4472.767686426457,3061.017081807414,6009.420072115385,-10.402935963021617,0.05650715684048021,-0.027701896338532726,7.666666666666668,0.030868304893374443,0.15827824519230768,0.007234781980514526,0.27,1846.153809,6377.622559,0.14197799999999816
13_Myrmotherula_axillaris,0.3308975982425486,0.5876324773742992,0.27337774969591666,4561.175463417179,3232.3916152856477,6343.9208984375,-9.375654593829706,0.08226412455079196,0.0059327388105526215,9.0,0.034780342131853104,0.17835828993055555,0.010734334588050842,0.05000000000000005,1174.825195,6097.902344,0.20750800000000424
13_Myrmotherula_axillaris,0.3211721663835938,0.5704239996772545,0.2785539886942237,4701.664217169053,3349.714545737207,6741.2384033203125,-10.166218685298457,0.05037611516290931,0.0213900793766984,6.5,0.02774939313530922,0.1756591796875,0.013511613942682743,0.47,951.04895,5874.125977000001,0.1856650000000002
13_Myrmotherula_axillaris,0.31463001807344265,0.6005098819043714,0.28127031675137704,5140.590777727663,3826.8381621801127,7995.669833096591,-9.171739774085754,0.023201133768173298,0.021144079652929398,12.75,0.01867683976888657,0.17711292613636365,0.015566789545118809,-0.44,1286.713257,7104.89502,0.2511930000000007
13_Myrmotherula_axillaris,0.2782249302224663,0.5898281421982495,0.27566805492078744,4664.24502015877,3562.653652204272,6846.033080722072,-12.18995599729083,0.04349275461172701,0.0004494892868958716,171.0,0.02075651474297047,0.1690371146968665,0.013933922164142132,0.05000000000000005,1284.933537,2712.752943,4.251807
13_Myrmotherula_axillaris,0.3515915919952819,0.6677372806938915,0.2815690366199539,4820.763544428294,3730.979907299548,7211.966646634615,-12.435117964328551,0.015185643334147084,0.010340595535504413,37.333333333333336,0.013660156168043612,0.16801167582417584,0.021700728684663773,-0.39,1510.489502,2965.034912,1.0491479999999995
13_Myrmotherula_axillaris,0.2797061439916527,0.5949145732235843,0.2768516337900407,4723.667207034336,3745.547264086221,7115.71875,-12.30403095118979,0.026953855727663664,0.0034679254078555555,157.9,0.017158718779683113,0.16818359375,0.015447217971086504,-0.33,1174.825195,2853.146729,3.4787509999999986
13_Myrmotherula_axillaris,0.28935418137904195,0.6353715354347548,0.27929677062791824,5084.123865618223,4032.814311868002,8023.323822021484,-12.450362094445891,0.011432026387656278,0.002221346959845911,282.92857142857144,0.011491677723824978,0.17360093858506945,0.02647334896028042,-0.22,1286.713257,2853.146729,6.6814110000000015
13_Myrmotherula_axillaris,0.24294400628856044,0.5954944095117765,0.27576929617627943,4667.964850677558,3686.084648867821,6922.123036486038,-12.165585188938348,0.024932141073117392,0.00016218005537604882,189.11538461538458,0.01735071651637554,0.16180549783909576,0.012572155334055424,0.17000000000000004,1510.489502,2741.258789,4.362243000000003
13_Myrmotherula_axillaris,0.2375728795274209,0.5962267820968039,0.27253331769765016,4968.375995686082,3868.46645472488,7624.495135613208,-12.678784677568693,0.01994902991084882,0.0005833544288213088,186.92,0.01544447895139456,0.1708313152796496,0.016533995047211647,0.05000000000000005,1398.6014400000001,2965.034912,4.307024999999996
13_Myrmotherula_axillaris,0.2606262751860879,0.5712003586575057,0.2697139112939949,4611.488181753859,3776.7420473660773,7310.588921440973,-12.625763374416866,0.03184164248795497,1.0114162229376503e-05,169.0701754385965,0.018423030152916908,0.1509346667631173,0.014532406814396381,-0.32,1454.545532,3076.923096,3.754842000000004
13_Myrmotherula_axillaris,0.2433388287339377,0.562104906265389,0.2700226659873144,4847.395817612779,3931.3922410546015,7604.7125739020275,-12.880926748321585,0.028005446049441315,0.0009608998393877053,174.38596491228068,0.01705771684646606,0.15608284065315314,0.01673581823706627,-0.35,1286.713257,3020.979004,3.865279000000001
13_Myrmotherula_axillaris,0.2784037475990227,0.6192842074012901,0.27800188954975674,4572.952287051788,3874.39567856524,7290.600009227362,-11.855028853185972,0.022637915056602648,0.0008692696827916807,192.3,0.015037679113447666,0.1563845656988189,0.018779201433062557,-0.22,1678.3217769999999,3076.923096,4.417461999999993
13_Myrmotherula_axillaris,0.26785544747439705,0.583108840299442,0.2774729846510769,4827.663469514266,4002.484295686861,7738.360290527344,-16.619977436609958,0.007707483991677866,-0.0033068572553345736,161.32142857142858,0.008688065223395823,0.1599945068359375,0.02199668250977993,-0.48,1510.489502,3804.195801,3.706688
13_Myrmotherula_axillaris,0.2603966123066403,0.5332901815523559,0.2581382598430186,4669.370480809097,4090.379875308495,7555.954668598792,-17.094249363423266,0.010298779664700356,-0.005697311239432219,85.04761904761905,0.00927963014692068,0.13400957661290322,0.01911177858710289,0.4400000000000001,1902.0979,3972.0280759999996,2.155049999999997
13_Myrmotherula_axillaris,0.2621301729095208,0.5678152300811604,0.2744518506326599,4752.588744955279,4134.308109279414,7961.728200604839,-16.909707905856866,0.00835450842781385,0.0006664919615886997,162.8148148148148,0.008884972892701626,0.14772397933467746,0.026634130626916885,-0.08000000000000003,1454.545532,3748.2517090000006,3.591752
13_Myrmotherula_axillaris,0.2660335419817103,0.5879137696275054,0.27376800389258804,5034.250193964654,4169.624410008579,8440.154296875,-16.242972388833195,0.007989380227722795,-0.00027153977185919944,132.27586206896552,0.008460216224193573,0.16741373697916667,0.029740689322352413,-0.09999999999999998,1510.489502,3468.53125,3.4768159999999995
13_Myrmotherula_axillaris,0.29084749923306497,0.6318191762510239,0.2776966568713305,4487.8753179127925,3706.863254297904,7336.59782409668,-6.107196984146914,0.2024454161702022,-0.004500136036859008,132.03225806451613,0.04673118144273758,0.15553665161132812,0.014299744740128515,-0.47,1678.3217769999999,2853.146729,2.9717569999999998
13_Myrmotherula_axillaris,0.2858902514903381,0.6394005371348086,0.2799560220261559,4881.607040630968,3955.866430312347,8250.951337638377,-6.8645003529944,0.1395195904383697,0.0002154101079056507,145.4736842105263,0.04203999042510986,0.17014889875461256,0.01677466370165348,0.46,1510.489502,2629.370605,3.143806
13_Myrmotherula_axillaris,0.2617887833149801,0.6238698572303344,0.27765172655036063,4597.181587295338,3731.374696674813,7255.894869983857,-6.981396521921028,0.20797938399239174,0.0029472022866981838,141.4,0.050200875848531716,0.1588463589714022,0.012455699034035206,0.23,1678.3217769999999,2853.146729,3.143806
13_Myrmotherula_axillaris,0.3464874594624162,0.6136704264249059,0.2725832651435372,4258.809008637031,4297.297013637702,8309.311305886447,-6.124697229833927,0.12676927536123922,0.0050835297883824225,199.78723404255317,0.02778563089668751,0.11169917040532178,0.021232038736343384,-0.19,1521.839277,3300.699219,4.68544
13_Myrmotherula_axillaris,0.280295055429044,0.5958703973837879,0.2718381013582275,4818.632952813597,4335.413165439262,8971.33056640625,-7.746366869126871,0.0917356167532269,0.010327505552024791,291.1951219512195,0.026455074548721317,0.1435013382523148,0.026691386476159096,0.05000000000000005,1510.489502,2909.091064,6.265413999999998
13_Myrmotherula_axillaris,0.30392954246425585,0.5970837364110884,0.2677963520448861,4821.827805036977,4344.283826273584,8814.39453125,-7.1474145583291735,0.11237031731395132,0.009622153018535863,156.16216216216216,0.030197065323591232,0.15620659722222222,0.02324335090816021,0.48,1734.265625,3468.53125,3.6502839999999988
13_Myrmotherula_axillaris,0.3104585806500867,0.5894084789924945,0.2683543330448744,4922.3186737534825,4522.663971306549,9478.059928847615,-7.643672101244432,0.11248216528681196,0.00649870002902477,287.71875,0.028264338150620464,0.14325062595081134,0.033698000013828285,0.35,1566.4335939999999,3356.6435549999997,5.720594999999997
13_Myrmotherula_axillaris,0.2651993331643941,0.5851371861146037,0.2667520437099959,4719.635909101305,4075.550082761031,8070.307893573113,-7.198968397059611,0.13757762268166251,0.008660675479068479,186.3181818181818,0.03574967756867409,0.16242787651617252,0.015766274183988568,0.17000000000000004,1622.377686,3468.53125,4.304066999999995
13_Myrmotherula_axillaris,0.2633125088599864,0.6093250660522586,0.2704621632334853,4977.621779557864,4150.895550569606,8581.824048913044,-7.7024828894265225,0.14475585748627195,0.008462037828256946,106.4090909090909,0.035465341061353683,0.17850076426630435,0.022242771461606026,0.36,1566.4335939999999,3524.475586,2.669610999999996
13_Myrmotherula_axillaris,0.3074797664420185,0.6098661803779432,0.2726401026465315,4261.22082958944,3822.489263736432,7197.040557861328,-7.809143843063031,0.22913150601900825,0.004884976767676217,201.0909090909091,0.040870796889066696,0.13986751011439733,0.015372150577604769,0.47,1136.094671,2909.091064,5.1922310000000005
13_Myrmotherula_axillaris,0.33456885145537113,0.5687819471744475,0.2626807489588833,4330.3506531175535,4001.6059232717853,7702.7390714456105,-6.726202841871357,0.27913824881737753,0.003205201147151487,369.5178571428572,0.04208119958639145,0.12638656965648856,0.020030582323670387,0.48,1006.993042,3132.8671879999997,7.5960430000000025
13_Myrmotherula_axillaris,0.3055421290006555,0.5991590835579836,0.27163141634157645,4515.6717772707,4070.094844146805,8076.4892578125,-6.878568827761294,0.2571627737958821,0.0029289830162089643,200.25641025641025,0.04145509749650955,0.13741411481584825,0.0245638694614172,0.46,1510.489502,3356.6435549999997,5.1922320000000015
13_Myrmotherula_axillaris,0.2729275767049805,0.5897975158057063,0.27123942696024644,4443.295506171608,4032.6170635187827,7811.896906672298,-8.581168598481215,0.1816502772778752,0.0030142964601347355,248.5263157894737,0.035699017345905304,0.13276499155405405,0.02131477929651737,-0.35,1510.489502,3244.755371,6.442214
13_Myrmotherula_axillaris,0.2959388220355985,0.5778027893704459,0.2704762290563682,4434.944708758282,4059.2621408177174,7769.793877334465,-9.182766786097798,0.16157578985404958,0.0008249351735928447,326.75,0.034128058701753616,0.13621388874151102,0.020092027261853215,-0.08999999999999997,1342.657349,3076.923096,6.826824000000002
13_Myrmotherula_axillaris,0.2964851339118519,0.585230425052393,0.2688566823557857,4631.151033804155,3975.378463081199,7893.851412259615,-8.205772604113648,0.19942410666280444,0.0008024394684932267,202.15625,0.036949191242456436,0.1542705829326923,0.023405490443110463,-0.09999999999999998,1790.2097170000002,3132.8671879999997,4.519165000000001
13_Myrmotherula_axillaris,0.2629739758354924,0.5705010304241079,0.26615897475274997,4816.080862684852,4142.836061866779,8438.675059442934,-8.97179601508723,0.19148876587351926,0.006080415933183826,236.77777777777774,0.03635318949818611,0.1526361397603755,0.02407228946685791,-0.23,1510.489502,3468.53125,5.865299000000008
13_Myrmotherula_axillaris,0.3091276475253514,0.5895079599614838,0.27118892622493845,4872.453457867711,4240.0219854547995,8733.766363137542,-8.430030017266017,0.18156384098876305,0.012954957714741306,156.03448275862067,0.03560540452599525,0.15575192046404682,0.02946426533162594,-0.23,1510.489502,3020.979004,3.461486999999991
13_Myrmotherula_axillaris,0.2868399868380377,0.5970565078875651,0.2751528147727068,4600.749925498461,4068.4058381369387,8053.094161184212,-9.154552366899178,0.16928989204218844,0.005533603182146483,138.61111111111111,0.03536022827029228,0.14451472920582706,0.02251261845231056,0.48,1286.713257,2965.034912,3.0768779999999936
13_Myrmotherula_axillaris,0.32328014580636577,0.5818966009929057,0.27105326942918984,4628.795127620735,4161.17325998318,8183.097839355469,-7.975824700092782,0.2491633321874366,0.01614351716583711,119.04166666666669,0.03553902730345726,0.14647129603794642,0.023094719275832176,0.18000000000000005,1622.377686,3244.755371,2.5961159999999954
13_Myrmotherula_axillaris,0.31607824286346003,0.5230610507741192,0.259947524926724,4101.114359937915,4161.178300384,7647.702720905172,-6.03370671569582,0.42812402445171344,0.0072064972823677985,160.94285714285715,0.04533017799258232,0.11250841864224137,0.01591796800494194,0.26,1566.4335939999999,3076.923096,3.3653350000000017
13_Myrmotherula_axillaris,0.3234587854813409,0.6281612547442976,0.27775411226206786,5849.922360857087,4715.124314119775,11014.684355571007,-7.353044222758043,0.13185791821308904,0.0016953518442800837,178.95454545454547,0.03784297406673432,0.19714291557591626,0.04645786806941032,0.35,1454.545532,3076.923096,4.430382999999999
13_Myrmotherula_axillaris,0.32861363410612804,0.6525720165644292,0.2820939185048444,5719.370293402184,4636.325686408222,10506.442806113355,-7.3814820119610856,0.14360278617776445,0.0009666489866326576,259.3809523809524,0.039435271173715584,0.1985522368108365,0.047371506690979004,-0.22,1006.993042,3076.923096,6.098292999999997
13_Myrmotherula_axillaris,0.22404097103244355,0.6620213109369787,0.2799546433456787,6104.562154500762,4372.243793257124,10312.923177083334,-5.869883869099896,0.14579245124106407,0.004986756418064393,180.93103448275863,0.052988588809967034,0.2317359561011905,0.032715503126382835,-0.020000000000000014,1510.489502,3132.8671879999997,4.3782619999999985
